lat,long,hex,timestamp
-33.453742008571425,-70.65441996945073,89b2c554e8fffff,2020-01-30 21:57:43.748220
-33.46520144163717,-70.67838320996509,89b2c555d8fffff,2020-01-30 22:17:03.368366
-33.45905881991307,-70.64241249019626,89b2c5548d3ffff,2020-01-30 11:55:22.349016
-33.42856372026789,-70.67993002180715,89b2c55401bffff,2020-01-30 14:48:10.384831
-33.45705953045358,-70.64009605515584,89b2c554c6bffff,2020-01-30 22:22:15.238160
-33.43639480944704,-70.64133440218468,89b2c5541b7ffff,2020-01-30 21:23:45.215950
-33.449601297136084,-70.64137896143383,89b2c554c57ffff,2020-01-30 22:41:49.230079
-33.45950096239881,-70.65883902892088,89b2c554e03ffff,2020-01-30 16:19:00.446464
-33.434893624616194,-70.66580895822203,89b2c5541cbffff,2020-01-30 10:28:16.086990
-33.43972914300626,-70.69071814950671,89b2c5542afffff,2020-01-30 17:41:03.710710
-33.476683897430576,-70.65890945791628,89b2c554a13ffff,2020-01-30 16:13:41.622527
-33.47179881138863,-70.66560646070161,89b2c554ac3ffff,2020-01-30 18:54:24.180106
-33.47181791921581,-70.64067508401514,89b2c554873ffff,2020-01-30 18:59:26.639943
-33.45122336827153,-70.67193236030037,89b2c554333ffff,2020-01-30 18:42:25.258838
-33.45252808253481,-70.63366357699894,89b2c554c3bffff,2020-01-30 21:36:49.518662
-33.462111665319426,-70.64839500002816,89b2c554e37ffff,2020-01-30 14:40:02.696315
-33.467784774335286,-70.62958344129036,89b2c5548abffff,2020-01-30 22:55:06.449465
-33.436784015060226,-70.67495261626892,89b2c55402bffff,2020-01-30 16:56:26.116826
-33.47053942816219,-70.63204639374308,89b2c554833ffff,2020-01-30 22:33:05.371047
-33.43745440298627,-70.66322929315842,89b2c554153ffff,2020-01-30 17:43:07.806975
-33.44175387259425,-70.64740090017094,89b2c554137ffff,2020-01-30 21:01:50.381950
-33.42891039602007,-70.66930667921795,89b2c5540abffff,2020-01-30 21:02:44.821394
-33.442001216587954,-70.67980638636564,89b2c5543d7ffff,2020-01-30 21:15:35.243076
-33.44016846930385,-70.68066744580096,89b2c55406fffff,2020-01-30 11:42:28.392673
-33.439004574306594,-70.67358731197984,89b2c554393ffff,2020-01-30 12:09:25.562187
-33.46468165312693,-70.65804432275047,89b2c554e77ffff,2020-01-30 15:35:10.698832
-33.4277722977152,-70.66546789124922,89b2c5540a3ffff,2020-01-30 10:16:18.251857
-33.4579023566822,-70.63357895849224,89b2c554893ffff,2020-01-30 15:36:27.452086
-33.451325642041624,-70.6551558716118,89b2c554e83ffff,2020-01-30 16:51:57.489430
-33.435255149775784,-70.67251570667531,89b2c554023ffff,2020-01-30 09:21:24.709925
-33.470743033191276,-70.63351345768815,89b2c554807ffff,2020-01-30 22:26:16.709653
-33.47537678997851,-70.66971769825325,89b2c554acbffff,2020-01-30 18:28:43.290555
-33.47134426748186,-70.65913022018728,89b2c554a9bffff,2020-01-30 14:30:03.881861
-33.45271043822216,-70.64374670279305,89b2c554c4fffff,2020-01-30 22:55:59.198498
-33.44143923932135,-70.67139066526116,89b2c554397ffff,2020-01-30 18:04:59.489954
-33.44346310446643,-70.66643259318451,89b2c55414fffff,2020-01-30 11:48:00.641064
-33.447721339764335,-70.66423278022937,89b2c55416bffff,2020-01-30 19:48:22.039617
-33.4659103529968,-70.63630017364648,89b2c554813ffff,2020-01-30 16:14:20.901648
-33.444328699973596,-70.67608432379335,89b2c55438fffff,2020-01-30 18:57:13.667158
-33.47015947599061,-70.65071196005191,89b2c554a97ffff,2020-01-30 12:40:14.664833
-33.43374377740988,-70.66051626476825,89b2c5541c3ffff,2020-01-30 15:24:40.243889
-33.44322162670899,-70.67820920806724,89b2c55438bffff,2020-01-30 18:39:56.497989
-33.44069813511327,-70.67347031996272,89b2c554383ffff,2020-01-30 11:54:46.025894
-33.437696758417616,-70.6711265549228,89b2c55402fffff,2020-01-30 21:22:54.544534
-33.44048481452459,-70.6623955731899,89b2c554157ffff,2020-01-30 18:12:07.748451
-33.45362513239473,-70.66795597914148,89b2c554337ffff,2020-01-30 15:17:32.858582
-33.434978207843564,-70.66739876743134,89b2c554027ffff,2020-01-30 08:42:24.587783
-33.46863629642833,-70.65038295294468,89b2c55485bffff,2020-01-30 22:34:52.411946
-33.473839743938676,-70.65257521109868,89b2c554a87ffff,2020-01-30 21:33:16.888535
-33.430691101832764,-70.66520232038468,89b2c5540afffff,2020-01-30 20:04:28.553392
-33.46211697885364,-70.64194526005524,89b2c5548c3ffff,2020-01-30 12:51:36.205445
-33.43910183881536,-70.66599245082111,89b2c55415bffff,2020-01-30 19:28:22.787577
-33.43560963918077,-70.63477617621888,89b2c556a63ffff,2020-01-30 19:54:58.719860
-33.46071794396911,-70.64247540564979,89b2c5548d3ffff,2020-01-30 22:58:34.243013
-33.4347971378551,-70.66454461915599,89b2c5541cbffff,2020-01-30 14:15:40.158279
-33.477346725377664,-70.65952381159349,89b2c554a13ffff,2020-01-30 20:12:23.098261
-33.45226094435153,-70.63103295132227,89b2c554c3bffff,2020-01-30 22:19:31.319248
-33.44004802656154,-70.68117466579778,89b2c55406fffff,2020-01-30 12:15:36.687707
-33.440157001683204,-70.67370162077178,89b2c554393ffff,2020-01-30 14:10:09.440379
-33.46444258370203,-70.65947292898497,89b2c554e77ffff,2020-01-30 16:08:25.040936
-33.42814971093643,-70.66604336068174,89b2c5540a3ffff,2020-01-30 15:17:13.831072
-33.45837423294817,-70.63318388637113,89b2c554893ffff,2020-01-30 15:51:13.441864
-33.450358870211126,-70.65370518347444,89b2c554e83ffff,2020-01-30 22:32:36.428500
-33.435510174609554,-70.66984321454296,89b2c554023ffff,2020-01-30 10:19:46.763116
-33.471375188294125,-70.65853144650619,89b2c554a9bffff,2020-01-30 19:24:27.574600
-33.440629028264944,-70.6719932994382,89b2c554397ffff,2020-01-30 20:08:30.551393
-33.44383192436368,-70.6660997577868,89b2c55414fffff,2020-01-30 21:30:24.502186
-33.46917031251823,-70.65264554106778,89b2c554a97ffff,2020-01-30 17:44:00.900406
-33.44080719229342,-70.67346010975501,89b2c554383ffff,2020-01-30 12:50:57.959656
-33.45419376892385,-70.66963697016766,89b2c554337ffff,2020-01-30 18:54:05.234883
-33.43707813122029,-70.66676131279839,89b2c554027ffff,2020-01-30 09:03:05.398449
-33.472340021155,-70.65339057591713,89b2c554a87ffff,2020-01-30 22:07:38.242187
-33.429967300821794,-70.66745242261612,89b2c5540afffff,2020-01-30 20:44:09.595891
-33.4639179445496,-70.64327200715773,89b2c5548c3ffff,2020-01-30 14:47:52.186219
-33.43925959892011,-70.67251799835728,89b2c554393ffff,2020-01-30 17:51:23.174168
-33.458581191116934,-70.63326639980643,89b2c554893ffff,2020-01-30 17:58:55.970150
-33.434464059915264,-70.67095432808574,89b2c554023ffff,2020-01-30 11:21:32.876588
-33.47132505357486,-70.65741854649431,89b2c554a9bffff,2020-01-30 22:55:15.307003
-33.43992349366882,-70.67230239279827,89b2c554397ffff,2020-01-30 20:48:13.264531
-33.44237101852529,-70.67606661489903,89b2c554383ffff,2020-01-30 20:40:38.791663
-33.4529959131674,-70.67072387236703,89b2c554337ffff,2020-01-30 20:15:38.498542
-33.435275408534196,-70.66820079592453,89b2c554027ffff,2020-01-30 10:19:56.678940
-33.462681921306896,-70.6405365882341,89b2c5548c3ffff,2020-01-30 18:48:03.358255
-33.43540530169673,-70.66937571084603,89b2c554023ffff,2020-01-30 18:32:53.877325
-33.4393591749956,-70.67126959810115,89b2c554397ffff,2020-01-30 22:32:33.536186
-33.437028765096734,-70.66729877478774,89b2c554027ffff,2020-01-30 12:20:33.008664
-33.46264310144901,-70.64377893949887,89b2c5548c3ffff,2020-01-30 20:40:26.375770
-33.435161624386,-70.66814041048177,89b2c554027ffff,2020-01-30 18:11:01.715226
-33.47671954127796,-70.65887229719874,89b2c554a13ffff,2020-01-31 17:23:58.498421
-33.42903685814494,-70.6769578380565,89b2c554003ffff,2020-01-31 18:40:29.708614
-33.45420782190407,-70.67603678803916,89b2c55433bffff,2020-01-31 08:00:27.082774
-33.450550569699786,-70.67859765521224,89b2c554303ffff,2020-01-31 14:10:30.105710
-33.438456855236474,-70.63624212583147,89b2c556a6fffff,2020-01-31 20:21:00.179524
-33.44508055084094,-70.6590046246172,89b2c554163ffff,2020-01-31 15:47:25.501997
-33.45811990469759,-70.64957578071267,89b2c554eabffff,2020-01-31 09:26:24.205906
-33.45841992731722,-70.67279634469362,89b2c55432fffff,2020-01-31 18:00:32.094107
-33.456005845008434,-70.66522809754001,89b2c554ecfffff,2020-01-31 22:51:46.521453
-33.440316820380644,-70.67647844429369,89b2c55439bffff,2020-01-31 11:46:07.546405
-33.464736997076386,-70.64049072599472,89b2c5548c7ffff,2020-01-31 08:20:46.836653
-33.44058547770637,-70.64875526703624,89b2c554133ffff,2020-01-31 10:16:21.382309
-33.44456399756373,-70.63763150202116,89b2c554cc7ffff,2020-01-31 07:48:18.866073
-33.47307738668422,-70.6396180445562,89b2c554873ffff,2020-01-31 10:19:08.060651
-33.43390886087608,-70.6781080285743,89b2c554073ffff,2020-01-31 15:35:36.470096
-33.46941101669724,-70.6442696037797,89b2c554857ffff,2020-01-31 08:28:24.140111
-33.457217806130686,-70.64949809122959,89b2c554ea3ffff,2020-01-31 21:21:11.222051
-33.45160724104327,-70.67058799600098,89b2c554333ffff,2020-01-31 07:18:29.540738
-33.46575314314603,-70.66516186357933,89b2c554e7bffff,2020-01-31 19:57:20.389151
-33.448233261433344,-70.64523505437903,89b2c554c53ffff,2020-01-31 16:05:57.251300
-33.452351412418984,-70.63057537046382,89b2c554c3bffff,2020-01-31 09:37:17.613722
-33.46364605813298,-70.6496190447537,89b2c554e37ffff,2020-01-31 07:31:18.713816
-33.470863026343146,-70.67669328652073,89b2c555d07ffff,2020-01-31 08:13:02.566832
-33.46899610692709,-70.62928075261323,89b2c5548abffff,2020-01-31 18:45:27.328730
-33.46408734149008,-70.63243341298262,89b2c55488fffff,2020-01-31 16:49:08.475501
-33.4492028301907,-70.66551055839705,89b2c5543a7ffff,2020-01-31 20:05:33.569139
-33.45782229419795,-70.65996343048238,89b2c554e1bffff,2020-01-31 16:57:25.813504
-33.470484351619724,-70.62602494464282,89b2c5548afffff,2020-01-31 16:39:01.818558
-33.4465377535369,-70.67926879688157,89b2c554313ffff,2020-01-31 09:55:25.026144
-33.470710272492205,-70.67151840263213,89b2c555dafffff,2020-01-31 08:12:48.398766
-33.4347795115982,-70.67360126858865,89b2c55403bffff,2020-01-31 07:44:16.863415
-33.43751286399093,-70.67394653064993,89b2c55402bffff,2020-01-31 09:47:37.667155
-33.44797767308199,-70.67042934879055,89b2c5543a3ffff,2020-01-31 21:20:20.828903
-33.440017100909685,-70.65158837232786,89b2c554107ffff,2020-01-31 08:53:48.054611
-33.45866739002124,-70.63805925447423,89b2c554c6fffff,2020-01-31 20:07:33.717683
-33.46128588053436,-70.67152864042603,89b2c554e4bffff,2020-01-31 11:38:20.264994
-33.462848928546705,-70.66634901847526,89b2c554e4fffff,2020-01-31 15:50:37.098714
-33.4556741468205,-70.67568745618804,89b2c55432bffff,2020-01-31 16:28:30.570395
-33.427804622147406,-70.6645083302734,89b2c5540a7ffff,2020-01-31 16:33:05.568626
-33.47061662178638,-70.6485459001493,89b2c55484bffff,2020-01-31 11:48:11.033866
-33.470885355743725,-70.6400385772061,89b2c55480bffff,2020-01-31 16:59:19.953916
-33.46808382210732,-70.65639936388878,89b2c554a93ffff,2020-01-31 10:36:21.036557
-33.437457708362295,-70.66388651742828,89b2c554153ffff,2020-01-31 15:41:12.205515
-33.476824836257514,-70.65354470679121,89b2c554abbffff,2020-01-31 07:26:29.432193
-33.442395810199045,-70.67038679880051,89b2c554387ffff,2020-01-31 15:34:40.043804
-33.46187378750425,-70.66028437098998,89b2c554e73ffff,2020-01-31 10:33:41.661579
-33.4427573039718,-70.66304403212251,89b2c554147ffff,2020-01-31 10:02:31.292368
-33.47411627898173,-70.67018417531068,89b2c555d37ffff,2020-01-31 13:27:52.004840
-33.476857830818645,-70.67332021535377,89b2c555d2fffff,2020-01-31 08:21:50.172262
-33.46586852470172,-70.6309373686402,89b2c5548bbffff,2020-01-31 07:12:49.114539
-33.430616571995415,-70.66984503800147,89b2c5540abffff,2020-01-31 13:25:28.309166
-33.455243720461226,-70.66481108588194,89b2c554ecbffff,2020-01-31 22:12:19.981627
-33.454454248534915,-70.63284806208594,89b2c554c2bffff,2020-01-31 08:38:15.139176
-33.45575436672693,-70.64672802802347,89b2c554eb3ffff,2020-01-31 09:52:33.229611
-33.469538485772254,-70.66510105088364,89b2c554ad3ffff,2020-01-31 09:03:17.001700
-33.467463745410605,-70.65390330250818,89b2c554e2fffff,2020-01-31 10:24:17.663326
-33.466242976672476,-70.64463463044643,89b2c554853ffff,2020-01-31 14:09:51.136820
-33.46201809763305,-70.67725597653158,89b2c555d83ffff,2020-01-31 07:36:41.878346
-33.44177885537962,-70.63701104724612,89b2c554cd7ffff,2020-01-31 14:53:54.777236
-33.44090068944298,-70.64160357848817,89b2c554cd3ffff,2020-01-31 08:54:44.724852
-33.44877217107381,-70.66079278652592,89b2c55416fffff,2020-01-31 12:11:00.847848
-33.466839215694776,-70.64182648800231,89b2c5548cfffff,2020-01-31 08:34:54.642124
-33.47567872659584,-70.64123972220841,89b2c554863ffff,2020-01-31 14:18:04.035046
-33.43488100380432,-70.65761311912091,89b2c5541c7ffff,2020-01-31 14:12:39.639657
-33.44099820909252,-70.68050226256548,89b2c5543d7ffff,2020-01-31 07:05:27.782493
-33.44063169589971,-70.67979621389173,89b2c55406fffff,2020-01-31 15:23:45.147430
-33.43928553426884,-70.6747547132782,89b2c554393ffff,2020-01-31 10:50:52.965405
-33.44542149897273,-70.6685709712447,89b2c5543b3ffff,2020-01-31 18:38:38.482531
-33.47156753023022,-70.66813937440395,89b2c554adbffff,2020-01-31 14:29:48.354430
-33.46521210377915,-70.65792088140854,89b2c554e77ffff,2020-01-31 12:20:33.142314
-33.45082138951755,-70.65677565659612,89b2c554e9bffff,2020-01-31 14:54:37.723072
-33.4362187650477,-70.65407338292877,89b2c554113ffff,2020-01-31 13:42:23.960353
-33.47292290680732,-70.64369004345798,89b2c55487bffff,2020-01-31 20:59:52.043611
-33.46448635263103,-70.64752828429675,89b2c554e27ffff,2020-01-31 08:29:44.290062
-33.45592138883496,-70.63479699268615,89b2c554c67ffff,2020-01-31 10:15:23.990470
-33.42846764221154,-70.66588279410281,89b2c5540a3ffff,2020-01-31 10:04:59.791957
-33.459370330773865,-70.6318303431397,89b2c554893ffff,2020-01-31 10:50:39.710836
-33.44590111912062,-70.67337438603346,89b2c5543bbffff,2020-01-31 16:07:02.894922
-33.447803851424666,-70.65561524552703,89b2c554167ffff,2020-01-31 07:38:00.121709
-33.43763910839888,-70.64038848435156,89b2c556a6bffff,2020-01-31 09:55:58.474346
-33.4295655258874,-70.65997047886594,89b2c5541d3ffff,2020-01-31 09:07:27.565147
-33.44241394861324,-70.65421297137092,89b2c55413bffff,2020-01-31 10:47:29.842911
-33.47262350812834,-70.64782085771948,89b2c55484fffff,2020-01-31 09:13:03.994563
-33.445109064184976,-70.66269465743811,89b2c55417bffff,2020-01-31 20:44:41.602934
-33.436003452303076,-70.67030424207209,89b2c554023ffff,2020-01-31 12:55:42.833247
-33.43762424068803,-70.66154805385742,89b2c5541cfffff,2020-01-31 11:59:59.475972
-33.4322397725184,-70.66498021840715,89b2c5541dbffff,2020-01-31 14:39:22.388025
-33.46211633651933,-70.65887629870203,89b2c554e0fffff,2020-01-31 20:12:37.159563
-33.46223779472188,-70.64509924295426,89b2c5548dbffff,2020-01-31 08:57:40.661419
-33.45120168940684,-70.63740168992192,89b2c554c0bffff,2020-01-31 17:48:10.541422
-33.470884789302644,-70.63355444378175,89b2c554807ffff,2020-01-31 17:46:42.259273
-33.45740340253442,-70.66683867093563,89b2c554e53ffff,2020-01-31 07:02:05.238766
-33.44320337489088,-70.65727235914046,89b2c554173ffff,2020-01-31 09:14:59.346822
-33.47126959264463,-70.65693173436144,89b2c554a83ffff,2020-01-31 20:36:40.185448
-33.467265692634605,-70.63655255867567,89b2c554803ffff,2020-01-31 14:00:49.823306
-33.471310848032736,-70.64497503064105,89b2c554847ffff,2020-01-31 10:42:03.332531
-33.449592252508225,-70.64623748594389,89b2c554c5bffff,2020-01-31 08:37:25.712418
-33.43922611286649,-70.64420580550082,89b2c5541a7ffff,2020-01-31 14:13:09.647550
-33.43346947898513,-70.65050651920662,89b2c554187ffff,2020-01-31 07:29:28.739902
-33.43376264517845,-70.6771108190727,89b2c554077ffff,2020-01-31 09:25:08.318840
-33.47502965536375,-70.6683119901558,89b2c554acbffff,2020-01-31 21:31:54.148869
-33.457023799660725,-70.6709132102665,89b2c554327ffff,2020-01-31 10:32:04.909142
-33.44663712431376,-70.64613119597048,89b2c554127ffff,2020-01-31 21:31:36.558351
-33.45472546369363,-70.63919930429948,89b2c554c63ffff,2020-01-31 07:01:39.537829
-33.4457288777896,-70.63537181067693,89b2c554c13ffff,2020-01-31 17:32:34.789415
-33.438411193274135,-70.64830121558224,89b2c5541abffff,2020-01-31 22:06:12.564501
-33.443936447329506,-70.68422471977966,89b2c5543c3ffff,2020-01-31 17:45:17.197400
-33.44135737570067,-70.67163140264444,89b2c554397ffff,2020-01-31 10:14:30.499171
-33.47271797156756,-70.66132494610481,89b2c554ad7ffff,2020-01-31 13:40:32.270873
-33.45170768008581,-70.63615759092457,89b2c554c0fffff,2020-01-31 10:32:17.962964
-33.43980448886698,-70.68489459509149,89b2c5542a7ffff,2020-01-31 16:20:54.001036
-33.46354612828504,-70.65526881461236,89b2c554e3bffff,2020-01-31 10:01:09.857724
-33.434665643074524,-70.65523586734972,89b2c55418bffff,2020-01-31 16:50:56.142848
-33.44374754649508,-70.66457011257559,89b2c55414fffff,2020-01-31 11:46:25.397856
-33.45440925679358,-70.67120953233564,89b2c554323ffff,2020-01-31 11:14:17.236164
-33.447135685949945,-70.66096981689529,89b2c55416bffff,2020-01-31 12:23:57.228733
-33.44718956791578,-70.64896403082113,89b2c55412fffff,2020-01-31 14:31:55.777168
-33.43989223069992,-70.65535039445275,89b2c554103ffff,2020-01-31 09:40:37.430834
-33.46717690835174,-70.66085951693198,89b2c554e63ffff,2020-01-31 11:28:59.803091
-33.44107569481657,-70.6552883649384,89b2c55410fffff,2020-01-31 09:06:50.042002
-33.44294950908999,-70.64036988889349,89b2c554cc3ffff,2020-01-31 10:54:03.558640
-33.47470876261001,-70.64841445703169,89b2c554ab3ffff,2020-01-31 17:37:17.169405
-33.44607896407524,-70.67388662421928,89b2c55438fffff,2020-01-31 09:06:06.211690
-33.43910738806238,-70.68409009559961,89b2c55406bffff,2020-01-31 11:00:28.186256
-33.43394018978707,-70.66284802033444,89b2c5541c3ffff,2020-01-31 10:22:44.309603
-33.44543216484528,-70.64896003749118,89b2c554123ffff,2020-01-31 18:00:37.344087
-33.4377909703593,-70.67533574766486,89b2c554067ffff,2020-01-31 22:37:29.033322
-33.44376071735739,-70.67762738709577,89b2c55438bffff,2020-01-31 10:09:25.780772
-33.449464877456684,-70.65225430558245,89b2c554e93ffff,2020-01-31 09:58:16.400501
-33.46556092015314,-70.66765587564997,89b2c555db7ffff,2020-01-31 20:44:44.539947
-33.432447613854634,-70.678239665303,89b2c55400fffff,2020-01-31 15:48:50.942391
-33.45082176889471,-70.66830964936354,89b2c5543afffff,2020-01-31 08:11:06.576861
-33.462287948501334,-70.63761824788304,89b2c55488bffff,2020-01-31 09:13:36.747719
-33.44168242512561,-70.66718099202281,89b2c55414bffff,2020-01-31 15:44:36.276346
-33.46642081297221,-70.64052530303871,89b2c55481bffff,2020-01-31 14:55:03.163461
-33.46092246194998,-70.66297107038284,89b2c554e47ffff,2020-01-31 13:48:23.642160
-33.46527580879223,-70.65209210645591,89b2c554e23ffff,2020-01-31 10:39:35.903270
-33.441830782309765,-70.67266850933846,89b2c554383ffff,2020-01-31 08:43:34.570049
-33.47415233547516,-70.65601460438937,89b2c554a8fffff,2020-01-31 10:50:36.238177
-33.44683983132397,-70.63963091415077,89b2c554ccfffff,2020-01-31 21:18:00.801365
-33.43689848899289,-70.67122106650035,89b2c55402fffff,2020-01-31 07:24:40.585400
-33.46132812945935,-70.63985657112454,89b2c5548d7ffff,2020-01-31 08:56:25.655085
-33.4529254397486,-70.6638328597273,89b2c554ec3ffff,2020-01-31 07:12:11.111809
-33.44225263349704,-70.64439018452674,89b2c554cdbffff,2020-01-31 19:23:28.764487
-33.43791895183643,-70.66261021705577,89b2c554157ffff,2020-01-31 07:13:45.746808
-33.432491565065796,-70.65755280661556,89b2c5541d7ffff,2020-01-31 18:36:10.864289
-33.45202988451766,-70.6701460147749,89b2c554337ffff,2020-01-31 18:18:52.618736
-33.42948901823192,-70.6740768909535,89b2c554007ffff,2020-01-31 17:28:10.547703
-33.43541979069818,-70.66755405535315,89b2c554027ffff,2020-01-31 08:56:02.145403
-33.45995766799316,-70.66222478247968,89b2c554e0bffff,2020-01-31 18:11:36.388568
-33.474169419578814,-70.6514912284885,89b2c554a87ffff,2020-01-31 07:38:39.826967
-33.45261329667825,-70.64241836834366,89b2c554c47ffff,2020-01-31 08:00:30.483594
-33.42992714000387,-70.66674945167874,89b2c5540afffff,2020-01-31 08:55:32.785911
-33.43554615978882,-70.68050099640176,89b2c554063ffff,2020-01-31 13:24:03.221679
-33.46057006434716,-70.66683593503262,89b2c554e43ffff,2020-01-31 17:11:03.783188
-33.45233723406389,-70.63866861337296,89b2c554c73ffff,2020-01-31 12:43:50.118031
-33.440621527467414,-70.66328386894182,89b2c554143ffff,2020-01-31 13:00:04.822972
-33.453177912564406,-70.65615174388545,89b2c554e8bffff,2020-01-31 20:28:42.266930
-33.43450928658942,-70.64746388481039,89b2c5541b3ffff,2020-01-31 10:12:07.914141
-33.440486203201935,-70.66813756734206,89b2c55415bffff,2020-01-31 08:25:23.321553
-33.43149839812087,-70.6698171275461,89b2c554033ffff,2020-01-31 16:38:54.053231
-33.466173780011594,-70.663232973358,89b2c554e6bffff,2020-01-31 11:57:56.028244
-33.44594483969819,-70.664405010928,89b2c5543b7ffff,2020-01-31 07:52:53.135538
-33.45937155000132,-70.64573689075348,89b2c554ea7ffff,2020-01-31 11:55:38.139451
-33.45296613366597,-70.66490174395476,89b2c554edbffff,2020-01-31 20:26:55.923765
-33.466771847649824,-70.67477074064952,89b2c555dbbffff,2020-01-31 08:04:57.855032
-33.43642511416003,-70.65255649173066,89b2c554117ffff,2020-01-31 10:50:09.854995
-33.46862632862416,-70.67543633672419,89b2c555dabffff,2020-01-31 12:55:04.710149
-33.464053703373935,-70.67530601048362,89b2c555d8fffff,2020-01-31 14:19:06.124180
-33.43371114053704,-70.66633982931191,89b2c554037ffff,2020-01-31 14:25:35.224817
-33.471964618428764,-70.63769752857623,89b2c55480fffff,2020-01-31 15:51:07.569230
-33.45602453086705,-70.64191505559081,89b2c554c6bffff,2020-01-31 11:23:59.717470
-33.46501308179942,-70.64498209285014,89b2c5548cbffff,2020-01-31 21:36:33.516088
-33.45792552707959,-70.67066495437233,89b2c554e5bffff,2020-01-31 07:01:17.613659
-33.45033385243318,-70.66134873014033,89b2c554ed3ffff,2020-01-31 07:04:41.479306
-33.47253139678623,-70.63434509625365,89b2c55483bffff,2020-01-31 09:56:28.983130
-33.43692519321561,-70.64289082663889,89b2c5541b7ffff,2020-01-31 19:18:30.650128
-33.44783302343349,-70.64222954342138,89b2c554c57ffff,2020-01-31 19:20:07.754137
-33.439812875480214,-70.68317970433651,89b2c5543d3ffff,2020-01-31 09:31:05.099271
-33.47580723872895,-70.64515597875868,89b2c554ab7ffff,2020-01-31 12:27:19.027798
-33.45876883139316,-70.65381990770388,89b2c554e17ffff,2020-01-31 08:13:30.504094
-33.450570051465576,-70.65963131395523,89b2c554ed7ffff,2020-01-31 17:00:32.952143
-33.458796142299434,-70.66432353774934,89b2c554e57ffff,2020-01-31 18:33:54.231981
-33.45903821134248,-70.64920159654918,89b2c554eafffff,2020-01-31 11:40:35.553719
-33.439231617748234,-70.64540975475735,89b2c5541afffff,2020-01-31 17:34:29.748582
-33.434369151152985,-70.66362479253716,89b2c5541cbffff,2020-01-31 09:51:44.844277
-33.44174312944387,-70.6909149685337,89b2c5542afffff,2020-01-31 13:10:26.196582
-33.429230623164884,-70.6754852569859,89b2c554003ffff,2020-01-31 22:34:51.212968
-33.45296889566108,-70.67674497068185,89b2c55433bffff,2020-01-31 09:26:37.815652
-33.45003999685115,-70.6777386535491,89b2c554303ffff,2020-01-31 15:53:14.300346
-33.457441239864906,-70.65166025226867,89b2c554eabffff,2020-01-31 14:10:24.271767
-33.44015917209343,-70.67830828014509,89b2c55439bffff,2020-01-31 16:24:51.841317
-33.46397845935468,-70.64000430135452,89b2c5548c7ffff,2020-01-31 10:59:44.506927
-33.4411423489325,-70.64880251552107,89b2c554133ffff,2020-01-31 12:18:28.442801
-33.443610209913686,-70.63591363487232,89b2c554cc7ffff,2020-01-31 09:42:37.406135
-33.47341964738682,-70.63994679607153,89b2c554873ffff,2020-01-31 16:56:31.638301
-33.43412707609279,-70.67904841880055,89b2c554073ffff,2020-01-31 17:12:44.038069
-33.4687017735046,-70.64399932664432,89b2c554857ffff,2020-01-31 11:28:28.219735
-33.46925480535393,-70.67617052395936,89b2c555d07ffff,2020-01-31 13:00:09.667172
-33.44640897614223,-70.67900838103861,89b2c554313ffff,2020-01-31 11:54:58.817728
-33.47007567304969,-70.66909029557436,89b2c555dafffff,2020-01-31 10:14:46.709639
-33.43318892194496,-70.67216960133655,89b2c55403bffff,2020-01-31 13:13:04.052859
-33.43591061664162,-70.67352654476204,89b2c55402bffff,2020-01-31 13:04:33.100776
-33.4573011211035,-70.63802801790348,89b2c554c6fffff,2020-01-31 22:50:31.821006
-33.47173100072543,-70.64865861754396,89b2c55484bffff,2020-01-31 16:17:04.182835
-33.46905567728677,-70.65599989335799,89b2c554a93ffff,2020-01-31 12:39:38.426481
-33.47595153900738,-70.65312687348244,89b2c554abbffff,2020-01-31 16:04:38.704332
-33.442486960133145,-70.67254618113652,89b2c554387ffff,2020-01-31 18:06:40.923567
-33.442089538873105,-70.66179276196725,89b2c554147ffff,2020-01-31 11:30:14.904113
-33.47218002280136,-70.66987366274871,89b2c555d37ffff,2020-01-31 13:27:54.451229
-33.46623663768033,-70.63003272041465,89b2c5548bbffff,2020-01-31 08:44:21.960003
-33.45552573251709,-70.63058886905404,89b2c554c2bffff,2020-01-31 14:04:23.997770
-33.46936836626639,-70.6642928589742,89b2c554ad3ffff,2020-01-31 09:18:15.258516
-33.461207488083154,-70.67617195271096,89b2c555d83ffff,2020-01-31 07:37:22.851599
-33.440525738464416,-70.64090941549706,89b2c554cd3ffff,2020-01-31 21:48:21.475795
-33.450391464834716,-70.66007032126159,89b2c55416fffff,2020-01-31 12:52:43.537609
-33.4658100793298,-70.64190838352577,89b2c5548cfffff,2020-01-31 09:04:01.763047
-33.47510225568772,-70.63924572602605,89b2c554863ffff,2020-01-31 18:26:10.833020
-33.443028073604545,-70.68057534587977,89b2c5543d7ffff,2020-01-31 17:10:43.354173
-33.439982829457605,-70.68060296999873,89b2c55406fffff,2020-01-31 18:46:11.580649
-33.43985307561887,-70.67485256000482,89b2c554393ffff,2020-01-31 11:18:58.987260
-33.46384836458454,-70.659070932306,89b2c554e77ffff,2020-01-31 12:42:07.217376
-33.44906934093723,-70.65687088266681,89b2c554e9bffff,2020-01-31 20:58:55.495442
-33.47512068600088,-70.6421992505301,89b2c55487bffff,2020-01-31 21:02:59.106774
-33.46676291553229,-70.64997044834908,89b2c554e27ffff,2020-01-31 15:54:04.902869
